BookID,Title,Author,Rate,Raters,Reviewers,Pages,PublishYear,GenreLink,Series
108436,Prison Stories,Seth M. Ferranti,3.31,32,4,290,2005,,
108442,100 Words To Make You Sound Smart,American Heritage,3.62,186,21,128,2006,/work/shelves/104502,
108434,Letters and Papers from Prison,Dietrich Bonhoeffer,4.31,3191,159,,1951,/work/shelves/1153999,
108441,Invisible Punishment: The Collateral Consequences of Mass Imprisonment,"Meda Chesney-Lind, Marc Mauer",4.13,93,8,368,2002,/work/shelves/104501,
108438,Discipline Without Punishment: The Proven Strategy That Turns Problem Employees into Superior Performers,Dick Grote,3.83,109,8,272,1995,/work/shelves/104498,
108444,"The New Leader's 100-Day Action Plan: How to Take Charge, Build Your Team, and Get Immediate Results","George B. Bradt, Jayme Check, Jorge Pedraza",3.99,5685,39,230,2006,/work/shelves/104504,
108447,The 100 Most Influential Women Of All Time: A Ranking Past and Present,Deborah G.  Felder,3.67,60,14,384,1996,/work/shelves/836652,
108448,The 100 Most Influential Books Ever Written,Martin Seymour-Smith,3.43,111,11,498,1998,/work/shelves/1232878,
108450,The 100 Most Influential Books Ever Written: The History of Thought from Ancient Times to Today,Martin Seymour-Smith,3.43,111,11,498,1998,/work/shelves/1232878,
108443,100 Days of School,"Trudy Harris, Beth Griffis Johnson",3.91,75,25,32,1999,/work/shelves/104503,Math Is Fun!
108449,The 100: A Ranking of the Most Influential Persons in History,Michael H. Hart,3.98,5962,568,556,1978,/work/shelves/1437217,
108451,Movers & Shakers: The 100 Most Influential Figures In Modern Business,"Perseus Publishing, Ultimate Business Library",3.25,4,0,384,2003,,
1568158,The Military 100: A Ranking of the Most Influential Leaders of All Time,Michael Lee Lanning,3.51,89,8,384,1996,/work/shelves/1560802,
108446,100 Words Almost Everyone Confuses and Misuses,American Heritage,3.85,165,19,128,2004,/work/shelves/104506,
108445,100 Questions Every First-Time Home Buyer Should Ask,Ilyce R. Glink,3.60,265,44,512,1994,/work/shelves/104505,
1568158,The Military 100: A Ranking of the Most Influential Leaders of All Time,Michael Lee Lanning,3.51,89,8,384,1996,/work/shelves/1560802,
108457,The Most Famous Man in America: The Biography of Henry Ward Beecher,Debby Applegate,3.93,934,103,527,2006,/work/shelves/4158,
108455,Get Slightly Famous: Become a Celebrity in Your Field and Attract More Business with Less Effort,"Steven Van Yoder, Steven VanYoder",3.55,49,3,280,2003,/work/shelves/104515,
108453,Canadian 100: The 100 Most Influential Canadians of the 20th Century,"H. Graham Rawlinson, J.L. Granatstein",3.07,14,4,384,1997,,
108458,Albert Einstein: Young Thinker (Childhood of Famous Americans),"Marie Hammontree, Robert Doremus",3.80,186,26,192,1961,/work/shelves/104517,
108460,"Let's Meet Famous Artists, Grades 1 - 6","Harriet Kinghorn, Lisa Lewis-Spicer, Jacqueline Badman",3.84,19,1,104,1999,,
108461,"Day Trips from Kansas City, 14th: Getaway Ideas for the Local Traveler","Shifra Stein, Diana Lambdin Meyer",0.00,0,0,232,2006,,
108462,Miss Kansas City,Joan Frank,3.67,6,3,264,2006,,
108459,Famous Men of Rome,"John Henry Haaren, Addison B. Poland",3.95,144,11,240,1904,/work/shelves/1562587,Famous Men of Rome
108464,"Insiders' Guide to Kansas City, 2nd",Katie Van Luchene,4.50,2,0,400,2005,,
108463,Kansas City: Then & Now 2,Monroe Dodd,4.08,12,0,240,2003,,
108465,Kansas City Chiefs Encyclopedia,Mark Stallard,5.00,2,1,460,2004,,
108466,Kansas City in Vintage Postcards,"Darlene Isaacson, Liz Wallace, Elizabeth Wallace",4.22,9,1,128,2003,,
108468,Kansas City: Then & Now,"Monroe Dodd, Fred Blocher",4.33,21,2,246,2000,/work/shelves/104527,
108467,Denny Matthews's Tales from the Royals Dugout,"Denny Matthews, Matt Fulks, Frank White",3.39,49,7,180,2004,/work/shelves/741024,
108471,Historic Photos of Kansas City,Lara Copeland,4.00,1,0,216,2006,,
108472,Restaurant Recipes of Kansas City,J.E. Cornwell,5.00,1,0,160,2005,,
108473,"The Kansas City Investigation: Pendergast's Downfall, 1938-1939","Rudolph H. Hartmann, Robert H. Ferrell",3.60,5,1,208,1999,,
108474,"Day Trips from Kansas City, 13th: Getaways Less than Two Hours Away","Shifra Stein, Diana Lambdin Meyer",3.50,2,0,256,2004,,
108470,Kansas City Lightning: The Life and Times of Young Charlie Parker,Stanley Crouch,3.89,669,129,352,2007,/work/shelves/24090087,
108475,"DEL-Kidding Around Kansas City: What to Do, Where to Go, and How to Have Fun","Lisa Harkrader, Suzanne Lieurance, Susan Lieurance, Suzanne Lieruance",0.00,0,0,134,1997,,
108476,Moments Memories Miracles: A Quarter Century With the Kansas City Royals,Steve Cameron,4.67,3,1,238,1992,,
108478,Crowning the Kansas City Royals: Remembering the 1985 World Series Champs,Jeff Spivak,4.25,8,2,200,2005,,
108477,The Kansas City A's and the Wrong Half of the Yankees: How the Yankees Controlled Two of the Eight American League Franchises During the 1950's,Jeff Katz,3.63,32,6,213,2007,/work/shelves/104536,
108479,Jazz Style in Kansas City and the Southwest,Ross Russell,4.33,6,0,344,1971,/work/shelves/104538,
108480,Triple Cross Fire!: J. Edgar Hoover & the Kansas City Union Station Massacre,L.R. Kirchner,3.00,4,1,176,2000,,
108485,A Kid's Guide to Kansas City,"Diana Lambdin Meyer, Shifra Stein",4.00,3,0,185,2002,,
108484,"Race Real Estate and Uneven Development: The Kansas City Experience, 1900-2000",Kevin Fox Gotham,4.20,56,11,216,2002,/work/shelves/104543,
108481,Kansas City Then and Now,Darlene Isaacson,4.00,15,2,144,2007,,
108483,TWA : Kansas City's Hometown Airline,"Julius A. Karash, Rick Montgomery",4.00,1,0,80,2001,,
108482,"The Kansas City Marvels: The Mafia, the FBI, the Diamonds",Elaine E. Deyo,0.00,0,0,148,2003,,The Kansas City Marvels: 
108486,"The Kansas City Athletics: A Baseball History, 1954-1967",John E. Peterson,3.86,21,4,346,2003,/work/shelves/104545,
108487,Frommer's Spain 2007,"Darwin Porter, Danforth Prince",3.65,49,6,690,1999,/work/shelves/18633177,
108489,Fodor's Spain [With Pullout Map],"Debbie Harmsen, John D. Rambow",3.72,18,3,831,1990,/work/shelves/104548,
108490,The Conquest of New Spain,"Bernal Díaz del Castillo, J.M. Cohen",4.11,2560,223,416,1632,/work/shelves/3784,
108488,Spain,"Damien Simonis, Anthony Ham, John Noble, Des Hannigan, Susan Forsyth, Miles Roddis, Josephine Quintero, Lonely Planet",4.02,531,22,918,1997,/work/shelves/26873339,
108496,The Mammoth Book of Humor,Geoff Tibballs,3.95,21,0,512,2000,/work/shelves/104554,
108497,Using Stories and Humor: Grab Your Audience,Joanna Campbell Slan,3.72,18,2,240,1997,,
108492,Karen Brown's Spain: Exceptional Places to Stay & Itineraries 2007,"Karen Brown, Cynthia Sauvage, Lorena Aburto Ramirez, June Brown",4.00,5,0,281,1986,,
108494,"Presidential Humor: For Candidates, Speechwriters, and Voters, Preachers, Housewives, Janitors, Hecklers, and Other Political Types","Liz Carpenter, Glenn Foden",2.00,1,0,120,2007,,
108499,Mathematics and Humor,John Allen Paulos,3.44,130,25,124,1980,/work/shelves/104557,
108493,The Healing Power of Humor,Allen Klein,4.08,96,17,240,1989,/work/shelves/104551,
108491,The Story of Spain: The Dramatic History of Europe's Most Fascinating Country,Mark R. Williams,3.70,248,31,327,2000,/work/shelves/104549,
108500,"The Single Girl's Guide to Marrying a Man, His Kids, and His Ex-Wife: Becoming a Stepmother with Humor and Grace",Sally Bjornsen,3.82,285,38,256,2005,/work/shelves/104558,
108495,Hey Ranger! True Tales of Humor & Misadventure from America's National Parks,"Jim Burnett, Tom Kiernan",3.43,483,85,227,2005,/work/shelves/104553,
108498,"Humor Me, I'm Your Mother!",Barbara    Johnson,3.91,55,7,90,2003,/work/shelves/104556,
108504,The Garden Where the Brass Band Played,"Simon Vestdijk, A. Brotherton",3.60,429,27,312,1950,/work/shelves/3267362,
108503,And The Band Played On: Sketches Of Ulster Life,G. Rafferty,0.00,0,0,172,1990,,
108505,The Emperor of Ocean Park,Stephen L. Carter,3.60,6094,760,672,2002,/work/shelves/104562,
108501,We Wish To Inform You That Tomorrow We Will Be Killed With Our Families: Stories From Rwanda,Philip Gourevitch,4.22,28760,1678,353,1998,/work/shelves/888905,
108502,My Year of Meats,"Ruth Ozeki, Anna Fields",3.97,14479,1574,0,1998,/work/shelves/265218,
108505,The Emperor of Ocean Park,Stephen L. Carter,3.60,6094,760,672,2002,/work/shelves/104562,
108506,"Santa Monica Bay: The first 100 years : a pictorial history of Santa Monica, Venice, Ocean Park, Pacific Palisades, Topanga, & Malibu",Fred E. Basten,4.00,13,2,227,1974,/work/shelves/104563,
108507,Richard Diebenkorn: Ocean Park,"Jack Flam, Jack Flann",3.00,1,1,80,1993,,
108511,Catch the Spirit: Teen Volunteers Tell How They Made a Difference,"Susan K. Perry, Art Ryan",3.00,2,0,192,2000,,
108513,Catch the Spirit: Riding the Waves of Life,"Christian C. Sorensen, Marcia J. Hootman",4.00,1,1,164,1995,,
108508,The Emperor Of Ocean Park,Stephen L. Carter,3.60,6093,759,,2002,/work/shelves/104562,
108514,Catch the Spirit: Boating or Other,Earl Handy,4.50,2,1,236,1997,,
108509,The Emperor of Ocean Park,"Stephen L. Carter, Peter Francis James",3.60,6093,759,0,2002,/work/shelves/104562,
108512,Sociology Of Health And Illness 7e + Spirit Catches You,Peter Conrad,3.77,56,3,,1982,/work/shelves/111215,
108515,"Catch the Spirit of Creativity: Based on Creative Writing, Art, Science, and Heritage",Amy Ammons Garza,0.00,0,0,32,1994,,
108517,Catch the Spirit of Hope,Bob Slosser,0.00,0,0,128,1982,,
108516,Catch the Spirit of Prayer,Bruce Black,3.00,1,0,,1999,,
108523,Debunking the Middle-Class Myth: Why Diverse Schools Are Good for All Kids,Eileen Gale Kugler,3.80,10,3,192,2002,/work/shelves/104579,
108518,El Aserradero Lugubre,"Lemony Snicket, Brett Helquist",3.85,142826,4107,0,2000,/work/shelves/1209957,A Series of Unfortunate Events
108519,"A Series Of Unfortunate Events: ""The Bad Beginning"", ""The Reptile Room"", ""The Wide Window"", ""The Miserable Mill""",Lemony Snicket,4.05,2423,45,,2002,/work/shelves/6630853,A Series of Unfortunate Events
108527,Word Myths: Debunking Linguistic Urban Legends,"David Wilton, Ivan Brunetti",3.46,316,42,221,2004,/work/shelves/400206,
108520,The Miserable Mill,Lemony Snicket,3.85,142826,4107,,2000,/work/shelves/1209957,A Series of Unfortunate Events
108524,New Japan: Debunking Seven Cultural Stereotypes,"David Matsumoto, Intercultural Press",3.13,16,1,236,2002,/work/shelves/104580,
108522,Debunking 9/11 Myths,"David Dunbar, Brad Reagan, John McCain",3.92,527,64,192,2006,/work/shelves/104578,
108521,Cauchemar à la scierie,"Lemony Snicket, Brett Helquist",3.85,142826,4107,,2000,/work/shelves/1209957,A Series of Unfortunate Events
108526,The Chicken Little Agenda,Robert G. Williscroft,3.88,17,3,256,2006,/work/shelves/104582,
108528,Delta Air Lines: Debunking the Myth / Sidney F. Davis,Sidney F. Davis,1.50,2,1,191,1989,,
108531,Full Dark House,Christopher Fowler,3.69,7797,1023,496,2003,/work/shelves/104587,Bryant & May: Peculiar Crimes Unit
108525,Debunking History: 155 Popular Myths Exploded,"Ed Rayner, Ron Stapley",2.57,42,3,446,2004,/work/shelves/104581,
108529,Dr Blink Id Ego Superego,"John Kovalic, Christopher  Jones",3.88,24,2,120,2005,/work/shelves/1697776,
108530,In This Dark House: A Memoir,"Louise Kehoe, Susan Ralston",3.34,128,17,240,1995,/work/shelves/104586,
108533,"In a Dark, Dark House","Jennifer Dussling, Davy Jones",4.07,29,4,32,1995,/work/shelves/104589,
108535,In Hollow Houses,Gary A. Braunbeck,3.25,69,6,320,2000,/work/shelves/104591,Dark•Matter
108538,"In a Dark, Dark Room and Other Scary Stories","Alvin Schwartz, Dirk Zimmer",4.28,3773,383,64,1984,/work/shelves/104594,
108540,The Dark Room,R.K. Narayan,3.66,1234,90,214,1938,/work/shelves/1518153,
108542,Dark Room,Andrea Kane,3.87,706,62,,2007,/work/shelves/104598,Pete 'Monty' Montgomery
108541,"In a Dark, Dark Room: And Other Scary Stories","Alvin Schwartz, Dirk Zimmer",4.28,3773,383,64,1984,/work/shelves/104594,
108546,The Dark Room,"Cade Merrill, Megan Stine",3.99,115,8,176,2000,/work/shelves/104602,The Blair Witch Files
108532,House of Dark Delights,Louisa Burton,3.76,503,57,352,2007,/work/shelves/104588,Hidden Grotto
108539,The Dark Room,Rachel Seiffert,3.74,2512,294,,2001,/work/shelves/104595,
108545,Light in the Dark Room: Photography and Loss,Jay Prosser,3.50,10,1,240,2004,/work/shelves/104601,
108547,From the Fryer to the Fuel Tank: The Complete Guide to Using Vegetable Oil as an Alternative Fuel - Pub Greenteach c/- Bookmasters Pobox 388 Ashland Oh 44805,Joshua Tickell,3.89,55,5,162,1988,/work/shelves/104603,
108544,The Dark Room,"Junnosuke Yoshiyuki, John Bester",3.33,69,9,172,1970,/work/shelves/104600,
108548,"From The Fryer To The Fuel Tank: How To Make Cheap, Clean Fuel From Free Vegetable Oil",Joshua Tickell,3.89,55,5,185,1988,/work/shelves/104603,
108543,The Dark Room & Other Poems,"Enrique Lihn, Patricio C. Lerzundi, John Felstiner, David Unger, Jonathan          Cohen",4.36,137,10,147,1963,/work/shelves/2912532,
108549,A Thousand Miles Up the Nile,Amelia B. Edwards,4.01,177,31,,1877,/work/shelves/3181179,
108537,Going Into a Dark House,Jane Gardam,4.00,72,10,192,1994,/work/shelves/104593,
108534,The Dark House,John Sedgwick,3.14,194,20,432,2000,/work/shelves/104590,
108551,"Amelia Edwards: Traveller, Novelist and Egyptologist",Joan Rees,3.44,9,3,128,1998,/work/shelves/104607,
108550,"Writings On The Nile: Harriet Martineau, Florence Nightingale, Amelia Edwards",Joan Rees,3.56,9,1,,1995,/work/shelves/1300596,
108555,In the Days of My Youth: Volume 2,Amelia B. Edwards,5.00,1,0,298,2001,,
108555,In the Days of My Youth: Volume 2,Amelia B. Edwards,5.00,1,0,298,2001,,
108554,Untrodden Peaks and Unfrequented Valleys,Amelia B. Edwards,3.62,26,11,388,1873,/work/shelves/104610,
108552,Untrodden Peaks and Unfrequented Valleys: A Midsummer Ramble in the Dolomites,"Amelia B. Edwards, Philippa Levine",3.62,26,11,357,1873,/work/shelves/104610,
108561,Letters From Egypt (1862-1869),Lucie Duff Gordon,3.77,53,9,385,1865,/work/shelves/104617,
7072041,Monsieur Maurice,Amelia B. Edwards,3.66,29,5,72,1873,/work/shelves/2808585,
108561,Letters From Egypt (1862-1869),Lucie Duff Gordon,3.77,53,9,385,1865,/work/shelves/104617,
108558,Passage to Egypt: The Life of Lucie Duff Gordon,Katherine Frank,4.05,57,11,398,1994,/work/shelves/104615,
108559,Lucie Duff Gordon: A Passage to Egypt,Katherine Frank,4.05,57,11,416,1994,/work/shelves/104615,
108564,Death Instinct,Bentley Little,3.75,947,80,381,1992,/work/shelves/104620,
108565,The Collection,Bentley Little,3.93,3299,154,453,2002,/work/shelves/104621,
108562,URU: Ages Beyond Myst - Prima's Official Strategy Guide,Bryan Stratton,3.53,15,1,240,2003,,
108563,The Mummy Case,Elizabeth Peters,4.03,15794,896,308,1985,/work/shelves/2570337,Amelia Peabody  
108569,The House,Bentley Little,3.71,3587,181,368,1997,/work/shelves/486253,
108566,The Walking,Bentley Little,3.51,1820,100,373,2000,/work/shelves/2740631,
108570,The Resort,Bentley Little,3.68,2817,201,392,2004,/work/shelves/104626,
108571,Dominion,Bentley Little,3.74,1332,75,416,1996,/work/shelves/104627,
108567,The Burning,Bentley Little,3.48,1040,64,391,2006,/work/shelves/104623,
108572,The Ignored,Bentley Little,3.83,1891,113,429,1997,/work/shelves/104628,
108573,The ABCs of Dare To...: May All Your Dares Come True,"Meiji Stewart, David Blaisdell",0.00,0,0,160,2001,,
108568,The Policy,Bentley Little,3.81,1433,82,389,2003,/work/shelves/104624,
108574,Happiness Is An Inside Job Gift Book: Humor & Wisdom Celebrating the Art of Happiness (Keep Coming Back Books),"Meiji Stewart, David Blaisdell",3.67,6,0,160,1941,,
108575,The ABC's of May You Always Have Gift Book (Keep Coming Back Books),"Meiji Stewart, David Blaisdell",4.00,2,0,160,2001,,
108577,Parenting...Part Joy...Part Guerrilla Warfare: Celebrating the Delights and Challenges of Parenting,"Meiji Stewart, David Blaisdell",3.40,5,1,153,1941,,
108576,It's a Jungle Out There!: Humor and Wisdom for Living and Loving Life,"Meiji Stewart, David Blaisdell",0.00,0,0,153,1996,,
108578,"Relax, God Is in Charge Gift Book: Humor & Wisdom for Living and Loving Life (Keep Coming Back Books)",Meiji Stewart,4.00,5,0,160,1995,,
108580,Children Are Meant To Be Seen and Heard Gift Book: Humor and Wisdom for Honoring Children (Keep Coming Back Books),Meiji Stewart,0.00,0,0,160,1941,,
108579,Friends Gift Book: May you always have loving friendships (Keep Coming Back Books),"Meiji Stewart, David Blaisdell",5.00,1,0,176,2000,,
108582,Own Your Own Corporation,"Garrett Sutton, Robert T. Kiyosaki",4.10,5126,38,352,2001,/work/shelves/104638,
108581,Whenn Life Gives Your Lemons...: And Other Recipes for Living and Loving Life,Meiji Stewart,0.00,0,0,153,1997,,
108583,The Corporation: The Pathological Pursuit of Profit and Power,Joel Bakan,4.07,4150,196,228,2003,/work/shelves/623079,
108585,Reengineering the Corporation: A Manifesto for Business Revolution,"Michael Hammer, James Champy",3.72,4739,55,272,1993,/work/shelves/1080856,
108584,"West Federal Taxation: Corporations, Partnerships, Estates, and Trusts [With CDROM]","William H. Hoffman Jr., William A. Raabe, James E.  Smith",4.00,1,2,1008,2007,,
108587,How to Form Your Own California Corporation [With CD-ROM],Anthony A. Mancuso,3.83,18,1,292,1978,,
108586,Corporations: Examples and Explanations,Alan R. Palmiter,3.51,43,0,696,2006,/work/shelves/104642,
108588,Men and Women of the Corporation: New Edition,Rosabeth Moss Kanter,4.08,104,5,416,1977,/work/shelves/104644,
108589,Corporations (CrunchTime),Steven L. Emanuel,3.64,11,1,286,1992,,
108593,Driven to Distraction: Recognizing and Coping with Attention Deficit Disorder from Childhood Through Adulthood,"Edward M.  Hallowell, John J. Ratey",4.13,8836,623,319,1992,/work/shelves/1259259,
108592,Delivered from Distraction: Getting the Most out of Life with Attention Deficit Disorder,"Edward M.  Hallowell, John J. Ratey",4.13,3243,295,416,2004,/work/shelves/104648,
108590,"Connect: 12 Vital Ties That Open Your Heart, Lengthen Your Life, and Deepen Your Soul",Edward M.  Hallowell,3.93,56,9,352,1999,/work/shelves/104646,
108591,Human Moments: How to Find Meaning and Love in Your Everyday Life,Edward M.  Hallowell,3.84,19,2,400,2001,/work/shelves/104647,
108595,"Finding the Heart of the Child: Essays on Children, Families, and Schools",Michael G. Thompson,4.00,2,0,200,1993,/work/shelves/104651,
