BookID,Title,Author,Rating,Number of raters,Number of reviewers,Pages,PublishDate,Book format,Language,GenreLink,Series
519750,Luke,Jill Shalvis,3.77,286,19,224,2003,Mass Market Paperback,English,/work/shelves/507658,
519758,Show Me the Way (Loveswept),Jill Shalvis,3.81,16,3,240,December 1st 1997,Mass Market Paperback,English,,
519753,Forbidden Forest: The Story of Little John and Robin Hood,Michael Cadnum,3.09,68,10,218,May 1st 2002,Hardcover,English,/work/shelves/507661,
519755,Just Try Me...,Jill Shalvis,3.78,430,29,249,2006,Mass Market Paperback,English,/work/shelves/507663,Adrenaline Rush
519754,Robin Hood,Walt Disney Company,4.37,2001,27,0,1970,Hardcover,English,/work/shelves/333409,Disney Classics Collection Storybooks
519760,The Elements of Autobiography and Life Narratives,Catherine L. Hobbs,4.33,6,1,160,October 11th 2004,Paperback,English,,
519761,Narrative Elements in the Double Tradition,Stephen Hultgren,0.00,0,0,438,January 1st 2001,Hardcover,English,,
519756,"Mother, Please!: What a Girl Wants / The Road Home / Upstairs, Downstairs","Brenda Novak, Alison Kent, Jill Shalvis",3.52,188,17,377,April 23rd 2004,Paperback,English,/work/shelves/507664,
519757,Out Of The Blue,Jill Shalvis,3.60,491,30,224,September 22nd 2000,Paperback,English,/work/shelves/507665,
519759,Trail of the Black Wyrm,Chris Pierson,3.87,220,8,406,April 11th 2006,Mass Market Paperback,English,/work/shelves/507667,Dragonlance: Taladas
519763,"Motif-Index of Folk-Literature, Volume 6.2: A Classification of Narrative Elements in Folk Tales, Ballads, Myths, Fables, Mediaeval Romances, Exempla, Fabliaux, Jest-Books, and Local Legends",Stith Thompson,4.00,4,0,452,January 1st 1960,Hardcover,English,,
519764,Shadowbrook,Beverly Swerling,3.74,801,77,512,2001,Paperback,English,/work/shelves/507672,
519768,"Love, Cajun Style",Diane Les Becquets,3.70,369,48,400,August 25th 2005,Hardcover,English,/work/shelves/507676,
519765,Star of Shadowbrook Farm,Joanna   Campbell,4.06,302,11,192,1992,Unknown Binding,English,/work/shelves/507673,Ashleigh's Thoroughbred Collection
519767,Life as a Poser,Beth Killian,3.66,312,20,243,March 7th 2006,Paperback,English,/work/shelves/507675,The 310
519769,Dark Heart,"Margaret Weis, David Baldwin",3.59,303,15,352,1998,Hardcover,English,/work/shelves/507677,Dragon's Disciple
519766,The Cambridge Introduction to Narrative,H. Porter Abbott,3.87,442,50,203,2002,Hardcover,English,/work/shelves/850133,Cambridge Introductions to Literature
519771,Three Men on a Plane,Mavis Cheek,3.47,144,12,272,June 8th 1998,Paperback,English,/work/shelves/507686,
519770,Parlour Games,Mavis Cheek,3.40,120,10,288,January 1st 1989,Paperback,English,/work/shelves/507678,
519772,Dog Days,Mavis Cheek,3.53,142,9,224,January 1st 1990,Paperback,English,/work/shelves/507680,
519774,Janice Gentle Gets Sexy,Mavis Cheek,3.54,209,22,322,1993,Paperback,English,/work/shelves/507682,
519775,Sleeping Beauties,Mavis Cheek,2.86,93,8,224,1996,Paperback,English,/work/shelves/507683,
519773,Mrs Fyttons Country Life,Mavis Cheek,3.50,382,36,352,2000,Paperback,English,/work/shelves/507681,
519780,Blackmailed into Marriage,Lucy Monroe,3.77,557,54,187,July 1st 2005,Paperback,English,/work/shelves/3235376,
519779,A Stereotaxic Atlas Of The Grey Lesser Mouse Lemur Brain (Microcebus Murinus),N. Bons,0.00,0,0,,January 1st 1998,Hardcover,English,,
519777,Aunt Margaret's Lover,Mavis Cheek,3.51,171,17,275,January 1st 1994,Paperback,English,/work/shelves/507685,
519776,Patrick Parker's Progress,Mavis Cheek,3.35,145,17,368,January 1st 2004,Paperback,English,/work/shelves/507684,
519778,Three Men on a Plane,Mavis Cheek,3.47,144,12,272,June 8th 1998,Paperback,English,/work/shelves/507686,
519787,From Castles in the Clouds,V. Gilbert Beers,3.83,6,1,96,January 1st 1980,Hardcover,English,,
519785,Under the Tagalong Tree,V. Gilbert Beers,4.67,9,1,144,January 1st 1976,Hardcover,English,,
519781,Ending Aging: The Rejuvenation Breakthroughs That Could Reverse Human Aging in Our Lifetime,"Aubrey de Grey, Michael Rae",4.12,645,72,400,2007,Hardcover,English,/work/shelves/507689,
519786,Growing Up with God's Friends,V. Gilbert Beers,0.00,0,0,95,October 1st 1987,Hardcover,,,
519784,Lucy's Child: The Discovery Of A Human Ancestor,"Donald C. Johanson, James Shreeve",3.86,240,19,,October 1st 1989,,,/work/shelves/1211150,
519782,The Greek Tycoon's Ultimatum,Lucy Monroe,3.65,817,43,192,September 2003,Mass Market Paperback,English,/work/shelves/507690,Greek Tycoons
519783,Lucy the Beginning of Humankind,Donald C. Johanson,4.14,2667,70,0,February 23rd 1981,Paperback,English,/work/shelves/183010,
519790,Growing Up with My Family,V. Gilbert Beers,5.00,1,0,95,January 1st 1987,Hardcover,,,
519789,The Book of Life,V. Gilbert Beers,4.00,3,1,23,January 1st 1980,Unknown Binding,English,,
519792,Jesus and Me: Five-Minute Virtues to Grow on,Gil Beers,5.00,1,0,64,July 1998,Hardcover,English,,
519791,Touchpoints for Couples: God's Answers for Your Daily Needs,"Brian R. Coffey, Jonathan Gray",3.67,3,0,328,February 1st 2001,Paperback,English,/work/shelves/507699,
519788,Journey Through the Bible,V. Gilbert Beers,4.54,84,7,416,1981,Unknown Binding,,/work/shelves/184173,
519798,"An index of the common fungi of North America, synonymy and common names (Bibliotheca mycologica)",Orson K. Miller Jr.,0.00,0,0,206,1975,Unknown Binding,,,
519795,Death of a Ghost,Margery Allingham,3.92,2291,164,,1934,Paperback,English,/work/shelves/3229402,Albert Campion Mysteries
519800,"Missing Persons: A Writer's Guide to Finding the Lost, the Abducted and the Escaped",Fay Faron,3.71,63,8,264,September 1997,Paperback,English,/work/shelves/507707,Howdunit Series
519796,"Sex, Lies, And Online Dating",Rachel Gibson,3.80,12555,599,,January 24th 2006,,,/work/shelves/3398,Writer Friends
519799,Mushrooms of North America,Orson K. Miller Jr.,4.24,17,4,360,1972,Unknown Binding,,/work/shelves/3422342,
519802,Abducted!,Debbie Jordan,3.70,20,5,0,1995,Mass Market Paperback,English,/work/shelves/507709,
519804,Abducted: The True Tale of Alien Abduction,"Ann Andrews, Jean  Ritchie",3.50,22,2,245,January 1st 1998,Paperback,English,,
519803,The Abducted Bride,Anne Herries,3.38,34,1,296,2001,Paperback,English,/work/shelves/507710,
519806,"Raising Safe Kids in an Unsafe World: 30 Simple Ways to Prevent Your Child from Being Lost, Abducted, or Abused",Jan   Wagner,3.40,5,3,209,September 1st 1996,Paperback,English,/work/shelves/507713,
519801,Abduction to the Ninth Planet : A True Report by the Author Who Was Physically Abducted to Another Planet,Michel Desmarquet,4.08,185,33,177,June 1st 1995,Paperback,English,/work/shelves/13571030,
519805,Aboke Girls. Children Abducted in Northern Uganda,Els De Temmerman,3.92,156,11,188,January 1st 1995,Paperback,English,/work/shelves/507712,
519807,The Abducted Bride,Dorothy Mack,3.91,160,11,224,2005,Paperback,English,/work/shelves/507714,
519808,Abducted at the Altar,Charlene Sands,3.37,59,4,298,2006,Paperback,English,/work/shelves/507715,
519810,The Abducted Heart,Maxine Patrick,3.37,214,21,140,1978,Paperback,English,/work/shelves/7313394,
519809,Abducted,Brian Pinkerton,4.14,1007,72,341,2004,Paperback,English,/work/shelves/507716,
519811,The Recovery of Internationally Abducted Children: A Comprehensive Guide,Maureen Dabbagh,5.00,1,0,226,October 1997,Paperback,English,,
519814,Van Gogh's Ear: Poetry for the New Millenium - Spring 2003 (Van Gogh's Ear),Ian Ayres,3.40,5,0,211,April 15th 2003,Paperback,,,
519815,"Soul in Mortal Chrysalis--Art, Poetry, and Prose for the Theological Millenium",Mark  Singer,0.00,0,0,102,January 2nd 2001,Paperback,,,
519812,Hortense Is Abducted,Jacques Roubaud,3.83,63,6,229,1987,Paperback,English,/work/shelves/1125883,Hortense
519818,The Black Rose,Christina Skye,3.75,326,27,512,January 1st 1991,Paperback,English,/work/shelves/507725,Dangerous Heroes
519816,Passage : Passing Poetry through a New Millenium,Hornbuckle,0.00,0,0,25,June 12th 2001,Paperback,,,
519817,New Poetic Concepts in the New Millenium,Kenneth Musser,0.00,0,0,40,June 2001,Paperback,,,
519821,The Search for Community: From Utopia to a Co-Operative Society,George Melnyk,0.00,0,0,170,1985,Hardcover,English,,
519822,All Work and No Pay: Life Saving Lessons in Modern Money,Paul Hein,0.00,0,0,185,1984,Paperback,,,
519819,The Champion,Suzanne Barclay,3.73,66,9,304,1999,Paperback,English,/work/shelves/507726,Knights of the Black Rose
519824,"Crosscurrents of Criticism: Horn Book Essays, 1968-1977",Paul Heins,0.00,0,0,359,1977,Hardcover,English,,
519820,Black Rose,Nora Roberts,4.06,37300,936,578,April 28th 2005,Hardcover,English,/work/shelves/1587685,In the Garden
519827,Dreamfall,Joan D. Vinge,3.89,1177,45,432,June 1st 1996,Paperback,English,/work/shelves/587040,Cat
519823,Snow White,"Paul Heins, Trina Schart Hyman",4.20,9483,223,,September 30th 1979,Hardcover,English,/work/shelves/39902273,
519828,Psion,Joan D. Vinge,3.96,2197,86,368,August 28th 1982,Paperback,English,/work/shelves/1913026,Cat
519826,"Sex, Gender and Health",Tessa M. Pollard,0.00,0,0,188,August 25th 1995,Paperback,English,,Biosocial Society Symposium
519825,What I Know About Boys,McClure Jones,3.43,7,0,156,1985,Paperback,,,Greta & Joanne
519830,Phoenix in the Ashes,Joan D. Vinge,3.67,79,8,288,1985,Paperback,English,/work/shelves/507737,Cat
519832,Silverberg's Principles and Practice of Surgical Pathology and Cytopathology: 2-Volume Set,Steven G. Silverberg,0.00,0,0,2648,October 1st 2005,Hardcover,English,,
519836,Twenty Poems,"Anna Akhmatova, Jane Kenyon",4.21,563,67,53,1960,Paperback,English,/work/shelves/751800,
519831,Thicker Than Water,"Kendra Norman-Bellamy, Linda Hudson-Smith",4.29,24,1,288,September 27th 2005,Paperback,English,,
519835,For Anna Akhmatova and other poems,Carl Peterson,0.00,0,0,50,1977,Unknown Binding,,,
519829,Ladyhawke,Joan D. Vinge,4.04,1410,59,252,1985,Paperback,English,/work/shelves/1140195,
519834,Poem Without a Hero: And Selected Poems,"Anna Akhmatova, Lenore Mayhew",4.21,563,67,196,1960,Paperback,English,/work/shelves/751800,
519839,Writ In Water: Aspects Of The Scientific Journal Article,David  Banks,0.00,0,0,134,January 1st 1994,Paperback,,,
519833,Anna Akhmatova: Selected Poems,"Anna Akhmatova, Walter W. Arndt",4.31,3538,114,202,June 1969,Paperback,,/work/shelves/165218,
519844,The New York Times Guide to New York City Restaurants 2004,"William Grimes, Eric Asimov, New York Times Guides",5.00,2,0,340,1999,Paperback,,,
519838,Writ on Water,Melanie Jackson,3.04,82,9,334,February 27th 2007,Paperback,English,/work/shelves/507745,
519837,Anna Akhmatova: Selected Poems,"Anna Akhmatova, Stanley Kunitz, Max Hayward",4.31,3538,114,173,June 1969,Paperback,English,/work/shelves/165218,
519840,The Love Poems of John Donne,John Donne,4.25,414,28,0,1958,Audio CD,English,/work/shelves/507748,
519841,The Love Poems of John Donne,John Donne,4.25,414,28,0,1958,Audio Cassette,,/work/shelves/507748,
519846,The New York Times Guide to New York City 2004,New York Times Guides,3.33,3,0,536,2003,Paperback,English,,
519842,Hawksbill Station/Press Enter,"Robert Silverberg, John Varley",3.86,36,6,192,October 15th 1990,Mass Market Paperback,English,/work/shelves/507749,
519845,The Rise Of Cities,Time-Life Books,3.93,30,0,,1991,,,/work/shelves/612292,TimeFrame
519843,Beyond the Safe Zone,Robert Silverberg,3.74,87,10,565,June 1st 1987,Paperback,English,/work/shelves/2467450,
519847,A Time in a City,"Gordon Cooper, Robin Jacques",3.67,6,1,160,January 1st 1972,Hardcover,English,,
519850,The Peacock Maiden: Folk Tales from China,Nicholas Van Rijn,4.00,6,2,148,January 1st 1981,Paperback,English,,
519855,al- Qurʼān dawāʼ fī-hi wiqāyah wa-fī-hi shifāʼ,"°Abd al-Razzaq Nawfal, ʻAbd al-Razzāq Nawfal, &#x2BB;Abd al-Razza&#x304;q Nawfal",0.00,0,0,165,1983,,,,
519856,Kitab Jalinus Ila Ghalawqun Fi Al-Ta'atti Li-Shifa' Al-Amrad: Maqalatan,Hunayn,0.00,0,0,567,January 1st 1982,Unknown Binding,English,,
519860,Lewis Carroll,Richard Michael Kelly,3.25,4,1,163,1977,Hardcover,English,,
519862,Cutting The Wire: Gaming Prohibition And The Internet,David G. Schwartz,4.50,2,0,296,August 19th 2005,Paperback,English,,
519861,Cutting the Wire: The Story of the Landless Movement in Brazil,"Sheila M. Spiers, Jan Rocha",4.17,6,0,316,July 1st 2002,Paperback,English,,
519864,Sexual Equality: Writings,"Ann P. Robson, John M. Robson, John Stuart Mill, Harriet Hardy Taylor Mill, Helen Taylor",3.50,2,0,446,September 9th 1994,Paperback,English,,
519866,The Morgue,Dennis N. Griffin,4.67,3,1,376,1996,Paperback,English,,
519867,Blood Money,Dennis N. Griffin,4.67,3,0,248,2002,Paperback,English,,
519863,Collected Works of John Stuart Mill: Principles of Political Economy,John Stuart Mill,3.85,333,13,1166,January 1st 1848,Paperback,English,/work/shelves/265626,
519865,"Griffin, Williams and Larson's Advanced Accounting",Charles H. Griffin,3.00,1,0,758,January 1st 1983,Unknown Binding,English,,
519869,Red Gold,Dennis Griffin,4.00,2,0,264,July 20th 2000,Hardcover,English,,
519868,Pension,Dennis N. Griffin,5.00,4,0,252,2004,Paperback,English,,
519870,Philosophical Papers 1896-99 (Collected Papers of Bertrand Russell 2),"Bertrand Russell, Nicholas Griffin",0.00,0,0,672,1990,Hardcover,,,
519871,And So It Goes,Kimberly  N. Griffin,0.00,0,0,80,January 2nd 2006,Paperback,English,,
519872,Visions of Paradise: Glimpses of Our Landscape's Legacy,John Warfield Simpson,4.09,11,2,398,March 16th 1999,Hardcover,English,,
519873,Fearon's Basic English Workbook (Exercises in Critical Thinking),Emily Hutchinson,0.00,0,0,320,1996,Paperback,,,
519876,Building Vocabulary Skills & Strategies Level 7,Emily Hutchinson,0.00,0,0,144,2004,Paperback,English,,
519875,Descriptive Writing,Emily Hutchinson,0.00,0,0,64,2005,Paperback,English,,
519877,Practical English Critical Thinking Workbook,Emily Hutchinson,0.00,0,0,0,1996,Paperback,,,
519879,Selma Lagerlof: Great Short Stories from Around the World I,Emily Hutchinson,0.00,0,0,80,May 1st 1994,Paperback,,,
519874,Dracula,"Emily Hutchinson, Bram Stoker",3.72,25,2,80,January 1st 1999,Paperback,English,,Saddleback Classics
519878,Moving Out on Your Own,Emily Hutchinson,0.00,0,0,48,2003,Paperback,English,,
519880,Expository Writing,Emily Hutchinson,5.00,1,0,64,2005,Paperback,English,,
519881,"The Launching of Sputnik, October 4, 1957: The Space Age Begins",Gene Gurney,0.00,0,0,86,January 1st 1975,Hardcover,English,,
519882,"Rockets: Sulfur, Sputnik and Scramjets",Peter Macinnis,3.67,9,1,288,July 1st 2003,Paperback,English,/work/shelves/507789,
519883,The Sputnik rapist;: A novel,Carl Jonas,0.00,0,0,330,1973,Unknown Binding,,,
519884,Defending the Nation: U.S. Policymaking to Create Scientists and Engineers from Sputnik to the 'war Against Terrorism',Juan C. Lucena,0.00,0,0,183,July 7th 2005,Paperback,English,,
519886,Dickens Dictionary  (MAXNotes Literature Guides),"Alex J. Phillips, Research & Education Association",0.00,0,0,408,October 4th 2001,Paperback,English,,
519885,Dickens Encyclopedia,Arthur L. Hayward,3.80,5,1,174,1968,Hardcover,English,,
519888,Noam Chomsky: The Mit Interviews,Noam Chomsky,5.00,1,0,,1991,Audiobook,,,
519887,Class Warfare: Interviews with David Barsamian,"Noam Chomsky, David Barsamian",3.90,296,20,185,January 1st 1995,Hardcover,English,/work/shelves/188394,
519891,A Dicken's Christmas Carol: A Travelling Travesety in Two Tumultuous Acts,Mark L. Smith,0.00,0,0,72,1996,Paperback,English,,
519889,Keeping the Rabble in Line: Noam Chomsky: Interviews with David Barsamian,"Noam Chomsky, David Barsamian",3.89,190,12,319,1994,Paperback,,/work/shelves/932251,
519890,Class Warfare: Interviews with David Barsamian,"Noam Chomsky, David Barsamian",3.90,296,20,185,January 1st 1995,Paperback,English,/work/shelves/188394,
519893,"A Christmas Celebration: Including ""A Christmas Carol"" by Charles Dickens (Collections)","Christina Hardyment, Anton Lesser, Charles Dickens",3.63,8,2,0,October 1st 2005,Audio CD,,,
519898,A Christmas Carol: Dickens' Classic Tale Retold for Young Children,"Alan Parry, Charles Dickens",3.40,5,0,1,September 1st 1996,Hardcover,English,,
519895,Charles Dickens' A Christmas Carol Bible Study,Stephen Skelton,3.57,7,2,40,September 1st 2006,Paperback,English,,
519897,Carving Scrooge & Dicken's Christmas Carol Figures,Vincent Squeglia,5.00,1,0,44,December 1st 1996,Paperback,English,,
519899,A Redneck Christmas Carol: Dickens Does Dixie,"John Sibley Yow, Charles Dickens",3.50,2,1,80,September 1997,Paperback,English,,
519894,Disney's Mickey's Christmas Carol: Based on a Christmas Carol by Charles Dickens,"Jim Razzi, Charles Dickens",4.38,32,0,60,1992,Hardcover,,/work/shelves/507801,
519892,A Christmas Carol,Charles Dickens,4.07,637947,20682,,December 17th 1843,Paperback,English,/work/shelves/3097440,
519902,Dickens Christmas Carol Show,Arthur Scholey,0.00,0,0,68,1979,Hardcover,English,,
519896,A Christmas Carol,"Charles Dickens, Ralph Richardson",4.07,637947,20682,0,December 17th 1843,Audio CD,English,/work/shelves/3097440,
519903,A Christmas Carol,"Emily Hutchinson, Charles Dickens",4.12,57,4,79,1998,Paperback,English,,
519900,Listen  Read Charles Dickens' A Christmas Carol,Charles Dickens,4.07,637947,20682,96,December 17th 1843,Paperback,English,/work/shelves/3097440,
519910,Made by Cartier: 150 Years of Tradition and Innovation,"Franco Cologni, Ettore Mocchetti",4.67,3,0,256,July 1st 1993,Hardcover,English,,
519911,Speckle-Wave Interactions in Application to Holography and Nonlinear Optics,"Boris Ya. Zel'dovich, Alexander V. Mamaev, Vladimir V. Shkunov",0.00,0,0,304,February 1st 1994,Hardcover,English,,
519917,The Block: A Brooklyn Story,Brian O,3.00,1,0,128,2002,Paperback,English,,
519914,Pin-Up Poster Book : The Billy DeVorss Collection,Max Allan Collins,4.50,2,0,48,October 1997,Paperback,,,
519915,Brooklyn Story,"Sharon Bell Mathis, Charles Bible",4.00,2,1,56,1970,Unknown Binding,English,,
519912,Love Circles,Laura 'Zel' Carboni,3.54,28,3,144,May 29th 2007,Paperback,English,/work/shelves/507819,
519918,The Peaceable Kingdom: Story by Ewa Zadrzynska; Illustrations by Tomek Olbinski; Painting from the Brooklyn Museum,Ewa Zadrzynska,4.20,10,2,28,March 1994,Hardcover,English,/work/shelves/507825,
519919,Brooklyn Story,Robert Batista,4.50,4,3,174,March 1st 2004,Paperback,English,,
